,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred_xg,AH_pred_xg
7930,2005-02-04 04:00:00,0.8,949.0,3.072118362751561,656.5,157.6,894.75,114.5,947.75,991.0,4.9750000238419,63.450001716614,0.557465613422748,64.136734,0.55683947
7931,2005-02-04 05:00:00,0.4,919.75,2.2362001380106826,601.25,87.4,973.5,79.8,920.25,924.75,3.9499999880791,65.5,0.5366532542860648,65.27267,0.5300493
7932,2005-02-04 06:00:00,0.7,988.75,3.861463962633157,703.0,193.7,843.0,121.8,988.0,1017.0,1.8249999880791,74.474998474121,0.5270534375067949,74.57829,0.5200358
7933,2005-02-04 07:00:00,1.4,1099.5,6.935331178319356,854.0,401.4,714.25,186.3,1075.25,1186.75,1.7749999761581,73.700000762939,0.5197603256824483,73.557556,0.49332458
7934,2005-02-04 08:00:00,4.0,1411.25,19.708043566624657,1288.25,886.7,491.5,306.4,1472.25,1637.5,2.2999999523163,70.85000038147,0.5181882373285943,70.72238,0.5730392
7935,2005-02-04 09:00:00,3.9,1327.5,20.11991542874835,1299.75,654.3,498.75,301.1,1405.0,1672.0,4.4499999284744,61.050000190735,0.5175629703363939,60.766716,0.4578098
7936,2005-02-04 10:00:00,3.1,1308.0,16.314011789468903,1189.25,566.3,534.25,273.5,1324.75,1655.5,7.7250000238419,49.824999809265,0.5266513445369377,49.392563,0.480228
7937,2005-02-04 11:00:00,3.2,1280.0,14.329123146119334,1127.25,648.6,557.5,247.1,1277.0,1641.0,12.149999856949,36.900000572205,0.5212481152795015,37.03891,0.4883817
7938,2005-02-04 12:00:00,1.5,1056.0,7.004007405520964,857.0,308.6,735.25,168.7,1028.25,1117.25,15.0,28.450000286102,0.4821328646983184,33.547928,0.5107906
7939,2005-02-04 13:00:00,1.2,1018.5,6.29188712636252,825.25,228.5,781.25,137.5,993.5,900.5,14.549999952316,28.325000286102,0.4665244639128519,26.777843,0.45924592
7940,2005-02-04 14:00:00,1.9,1083.5,8.593367010206421,923.25,311.6,712.25,148.5,1084.75,1046.25,12.874999761581,31.800000190735,0.47066089794824467,32.97218,0.51076204
7941,2005-02-04 15:00:00,1.5,998.25,6.641075851641665,841.0,276.3,791.5,164.7,979.0,884.0,12.099999666214,32.300000667572,0.45479890711629883,31.661404,0.43260044
7942,2005-02-04 16:00:00,1.4,986.5,6.085164330889835,815.75,235.7,816.0,156.3,958.5,821.25,11.299999713898,33.474999427795,0.4475593316377446,30.29006,0.43366912
7943,2005-02-04 17:00:00,1.9,1079.0,8.822003662165493,932.33333333333,311.8,718.66666666667,183.6,1018.0,1055.6666666667,11.366666475932,32.566665649414,0.4373026132591222,31.611622,0.41260567
7944,2005-02-04 18:00:00,2.2,1096.25,9.371177606329676,953.75,345.1,687.0,197.0,1085.0,1138.75,9.0750002861023,37.824999809265,0.43721671070855983,37.46694,0.44690415
7945,2005-02-04 19:00:00,3.0,1146.0,11.795643662631909,1042.5,386.0,638.5,204.2,1168.5,1247.75,8.1499999761581,41.0,0.4457876054693046,40.95413,0.44658825
7946,2005-02-04 20:00:00,2.6,1124.5,11.30587461136357,1025.25,355.9,653.0,207.4,1146.75,1200.25,7.6750000715256,41.85000038147,0.44088527479086603,44.400806,0.4704893
7947,2005-02-04 21:00:00,2.8,1129.5,9.744387497088876,968.0,467.4,680.0,207.7,1102.25,1220.25,7.0500000715256,43.875,0.4433346058596457,43.064346,0.4398794
7948,2005-02-04 22:00:00,1.6,1017.0,5.844179298793487,804.5,287.4,807.0,173.5,957.75,1032.0,6.3249999284744,45.799999237061,0.4408230375137682,45.97531,0.43242723
7949,2005-02-04 23:00:00,1.3,1016.75,5.25237752206223,776.0,238.8,843.25,156.8,946.0,970.5,6.0250000953674,46.124999046326,0.4350764377003142,46.18265,0.45346156
7950,2005-02-05 00:00:00,1.6,1041.25,5.293026866602364,778.0,266.0,827.75,166.4,947.0,1011.25,5.5249999761581,49.025000572205,0.44708363981551785,48.37573,0.4184906
7951,2005-02-05 01:00:00,1.5,1034.0,5.116173813476844,769.25,260.8,816.0,166.8,951.5,1048.5,4.8999999761581,52.02499961853,0.4547645028458138,51.47447,0.45508495
7952,2005-02-05 02:00:00,1.3,1008.75,4.760453559847538,751.25,223.3,827.75,153.5,939.0,1052.5,4.1250000596046,54.699999809265,0.4535599000472363,53.757812,0.43983966
7953,2005-02-05 03:00:00,1.6,1105.25,6.357778864799785,828.25,114.5,734.75,80.08076923076922,996.75,1156.75,2.0999999642372,64.225002288818,0.4632711935550286,64.01184,0.45651433
7954,2005-02-05 04:00:00,2.0,1083.75,7.044201699807389,858.75,271.9,702.5,164.0,1016.75,1163.0,1.4749999642372,66.175001144409,0.45705342648704905,62.783035,0.4674277
7955,2005-02-05 05:00:00,1.3,989.0,4.378099661241634,731.25,226.2,814.5,148.8,936.0,1017.75,1.0,67.700000762939,0.45234724491261474,66.493706,0.44512725
7956,2005-02-05 06:00:00,0.9,1046.75,5.581302679176529,792.0,249.7,757.25,149.7,957.25,1121.25,0.75,69.925001144409,0.45911571098296167,57.89538,0.4447989
7957,2005-02-05 07:00:00,1.4,1091.0,7.258283586063776,868.0,401.6,705.25,205.3,1020.75,1200.0,1.3499999940395,67.150001525879,0.4597662602099896,66.857834,0.45049694
7958,2005-02-05 08:00:00,3.1,1262.5,12.705349793389761,1073.75,708.0,613.75,282.6,1198.25,1403.0,2.0249999761581,63.600001335144,0.45638340043314507,63.40009,0.4507457
7959,2005-02-05 09:00:00,4.1,1165.0,11.270728575099751,1024.0,758.9,646.0,310.1,1133.5,1364.75,4.0500000119209,52.674999237061,0.4345365371524944,52.610653,0.39520973
7960,2005-02-05 10:00:00,1.3,965.75,4.936947752144086,760.25,301.7,876.75,200.1,889.5,940.25,7.5249999761581,39.22500038147,0.4091218678106649,35.381657,0.3932619
7961,2005-02-05 11:00:00,0.9,926.5,3.843684322663092,702.0,210.3,932.0,146.9,846.75,749.75,9.0249996185303,34.549999237061,0.3980465670702631,34.554268,0.39196247
7962,2005-02-05 12:00:00,1.0,908.75,3.419073774940791,677.5,180.3,960.0,127.5,837.5,651.5,9.2249999046326,34.474999427795,0.4024527559120134,34.437145,0.37912118
7963,2005-02-05 13:00:00,1.0,940.5,4.2197474451203725,722.75,164.7,921.75,120.9,879.75,643.0,9.3499999046326,33.824999809265,0.39812762733736634,34.022434,0.40067983
7964,2005-02-05 14:00:00,1.1,903.25,3.7333553445921694,695.75,179.5,931.5,128.5,850.0,629.0,9.2749998569489,33.074999809265,0.38738287394340953,34.068253,0.39214322
7965,2005-02-05 15:00:00,0.8,890.75,3.251883722306928,667.5,146.8,990.5,109.7,819.25,548.75,9.7000000476837,30.849999904633,0.3715606549315645,30.021097,0.37726414
7966,2005-02-05 16:00:00,1.0,903.75,3.3559588840673533,673.75,176.5,967.75,126.4,824.25,578.25,9.6000001430511,31.075000286102,0.37182100965611486,30.377659,0.36952245
7967,2005-02-05 17:00:00,0.9,899.5,3.1166508612230346,659.25,156.8,989.5,121.2,806.75,581.5,8.6000000238419,32.750000953674,0.36686391125152346,32.44602,0.35912487
7968,2005-02-05 18:00:00,0.9,925.75,4.2614220782081835,725.0,195.1,933.25,141.7,847.25,694.25,7.2000000476837,34.950000762939,0.35671125498217243,36.382965,0.3647097
7969,2005-02-05 19:00:00,1.6,998.75,6.1935988158042825,820.75,262.9,845.75,173.9,914.5,925.75,6.4250000715256,36.799999237061,0.3565871172224172,39.753002,0.36527538
7970,2005-02-05 20:00:00,1.4,993.5,5.201753846972903,773.5,239.3,854.0,168.0,917.25,915.25,5.9500000476837,40.200000762939,0.3772766269740867,40.41501,0.44114894
7971,2005-02-05 21:00:00,1.4,1009.75,5.770054202900989,801.0,267.4,826.0,180.2,943.75,985.5,5.4750000238419,42.625000953674,0.3874064763978325,42.622974,0.41181707
7972,2005-02-05 22:00:00,1.1,937.5,3.5468041764791476,685.0,214.4,933.5,157.3,870.25,840.25,4.8500000238419,43.72500038147,0.3809157976010111,44.380505,0.40987867
7973,2005-02-05 23:00:00,1.2,983.0,4.936947752144086,760.25,236.3,869.0,162.3,897.75,939.25,4.2249999046326,43.174999237061,0.3604501453067703,43.436005,0.36920473
7974,2005-02-06 00:00:00,1.8,962.5,4.711914188280806,748.75,251.2,900.0,173.3,833.5,869.25,4.0249999761581,39.200000762939,0.32282392479599215,39.573204,0.3188568
7975,2005-02-06 01:00:00,1.4,962.0,4.853261953187035,756.0,255.4,902.25,176.1,843.25,907.75,3.6999999880791,40.10000038147,0.32297151559534004,40.138077,0.32391536
7976,2005-02-06 02:00:00,1.4,979.5,4.956727116899973,761.25,235.3,853.5,172.3,876.25,1051.25,3.1000000238419,47.074999809265,0.3638454613057246,44.421585,0.37872207
7977,2005-02-06 03:00:00,0.9,914.0,2.8770775169892318,644.25,114.5,971.5,80.08076923076922,832.0,921.5,2.6499999761581,48.825000762939,0.36584562441109764,49.480083,0.3827674
7978,2005-02-06 04:00:00,0.758659217877095,898.25,2.562969872698979,623.75,129.4,986.75,107.7,825.25,870.5,0.79999998211861,53.75,0.3541505907510097,53.928143,0.35261145
7979,2005-02-06 05:00:00,0.8,853.5,1.8401516846193204,572.0,95.3,1069.75,87.8,788.0,793.25,1.2000000029802,51.874999046326,0.3514845913477599,52.359974,0.35671407
7980,2005-02-06 06:00:00,0.7,837.75,1.3386087445616095,530.75,95.0,1145.5,85.2,774.0,753.0,1.0000000372529,52.224999427795,0.3489488094829239,52.0364,0.34377754
7981,2005-02-06 07:00:00,0.7,830.5,1.4804424506082965,543.0,99.7,1132.0,87.5,786.75,737.0,0.62499998509884,53.275000572205,0.3467457365398477,53.36806,0.35653532
7982,2005-02-06 08:00:00,0.6,832.75,1.2852574028799704,526.0,109.9,1168.75,93.7,770.5,722.0,0.75000001303852,52.824999809265,0.34683999957547834,52.5173,0.3470098
7983,2005-02-06 09:00:00,0.8,869.75,1.965170872410398,581.5,149.0,1091.0,115.4,790.5,736.75,0.32499999366701,53.72500038147,0.34239317041750994,53.461872,0.3533019
7984,2005-02-06 10:00:00,1.3,983.5,4.293956324258487,726.75,197.2,891.0,136.7,908.25,913.25,4.1000000238419,42.89999961853,0.3551099921258544,45.480648,0.38612616
7985,2005-02-06 11:00:00,2.0,1064.75,6.714129541810949,844.25,350.6,779.5,211.7,979.0,1117.25,8.0250000953674,33.299999713898,0.3590739599066992,34.30979,0.39808387
7986,2005-02-06 12:00:00,1.7,967.75,4.601079630929639,743.0,249.4,885.5,172.9,839.75,774.0,10.724999904633,25.175000667572,0.32423417485632905,25.086946,0.34055448
7987,2005-02-06 13:00:00,1.2,911.0,3.512547535780659,683.0,187.5,981.25,134.5,790.25,557.5,11.099999904633,23.525000095367,0.31046895422258514,23.460243,0.33000144
7988,2005-02-06 14:00:00,1.0,867.75,2.083405300850765,590.25,127.4,1081.0,100.4,753.0,420.0,10.625,25.950000286102,0.33204387056015766,30.502752,0.3761947
7989,2005-02-06 15:00:00,0.8,868.0,1.8858036512964815,575.5,96.1,1128.0,78.3,755.25,363.25,10.349999904633,27.699999809265,0.3481302493288133,27.828356,0.3653886
7990,2005-02-06 16:00:00,1.0,904.0,2.698964301723999,632.75,138.3,1040.0,100.0,789.0,409.75,10.200000047684,28.25,0.35157796647426043,29.350952,0.36627948
7991,2005-02-06 17:00:00,1.4,944.0,3.6852451525211927,693.0,216.8,927.75,150.2,831.75,568.0,9.1749999523163,29.89999961853,0.34789756231034513,32.588383,0.36213648
7992,2005-02-06 18:00:00,1.1,924.5,2.944126630396109,648.5,186.3,1003.0,141.7,818.75,570.0,6.8749998807907,36.400000572205,0.36352058994151193,36.02282,0.35609302
7993,2005-02-06 19:00:00,1.6,984.75,4.467671749279885,736.0,226.5,890.75,165.0,874.75,774.0,6.0249999761581,38.0,0.3584369613364316,38.538994,0.37991738
7994,2005-02-06 20:00:00,1.8,1001.5,5.333809739533331,780.0,252.4,855.25,179.1,892.0,857.0,5.8250000476837,36.375,0.338512955816754,36.40726,0.33751088
7995,2005-02-06 21:00:00,1.4,937.5,3.667816531500541,692.0,192.9,937.0,149.0,804.75,737.0,5.7750000953674,35.425001144409,0.32856146734032654,36.175632,0.34650946
7996,2005-02-06 22:00:00,1.1,896.25,2.6117330874452755,627.0,157.8,1033.25,126.3,781.5,610.0,5.375,36.599999427795,0.3304034519861885,36.953,0.34026828
7997,2005-02-06 23:00:00,1.0,907.25,2.4153949985742944,613.75,149.8,1052.0,119.8,781.75,627.0,5.1000000238419,37.900000572205,0.3358223761929832,39.24218,0.3464438
7998,2005-02-07 00:00:00,1.1,902.25,2.3972109439139957,612.5,130.3,1049.25,109.5,776.75,565.75,4.8249999284744,37.950000762939,0.33004495138385803,38.884106,0.32410505
7999,2005-02-07 01:00:00,1.0,885.0,1.9751897276803694,582.25,104.3,1071.5,91.7,760.0,516.75,4.5249998569489,38.125000953674,0.3248677046701916,37.903072,0.28166616
8000,2005-02-07 02:00:00,0.8,863.0,1.504175249891816,545.0,85.6,1119.25,78.4,748.75,483.5,4.3249999284744,38.14999961853,0.3206792145659514,37.86633,0.3293206
8001,2005-02-07 03:00:00,0.6,860.75,1.200204987024979,518.25,114.5,1140.75,80.08076923076922,737.5,481.5,3.875,39.875,0.32503100170742966,40.081104,0.33901405
8002,2005-02-07 04:00:00,0.6,852.25,0.8313247967998119,481.5,66.6,1186.5,65.1,725.75,496.0,3.7999999523163,41.02499961853,0.3326925605038122,40.4909,0.31366646
8003,2005-02-07 05:00:00,0.6,879.25,0.9625847188850469,495.25,75.1,1146.5,72.5,752.75,622.75,3.3000000119209,44.64999961853,0.34988162294532676,44.92092,0.343127
8004,2005-02-07 06:00:00,0.6,899.5,1.2686021115564372,524.5,96.9,1090.0,84.6,780.25,695.75,3.6499999761581,44.525000572205,0.3573844413105486,46.697407,0.36545944
8005,2005-02-07 07:00:00,0.8,963.0,2.426333540100961,614.5,176.7,980.0,133.3,837.0,915.75,3.4249999523163,46.97500038147,0.37127458657511814,47.497215,0.3659053
8006,2005-02-07 08:00:00,2.3,1183.25,8.744106167164562,929.25,432.7,674.75,245.6,1036.5,1309.0,2.9000000357628,49.525000572205,0.377545611425165,55.514324,0.39077047
8007,2005-02-07 09:00:00,2.8,1161.0,10.504814795607029,996.33333333333,471.0,639.0,280.7,1067.3333333333,1396.0,5.5666666030884,40.5,0.37038185633990295,40.441833,0.36950666
8008,2005-02-07 10:00:00,2.1,1101.75,7.928929906349982,896.25,345.5,719.5,221.9,969.0,1226.0,7.5,33.800000667572,0.3519513190225289,34.83982,0.36604413
8009,2005-02-07 11:00:00,1.7,1028.75,6.512662727014059,835.25,261.5,771.25,181.9,897.25,1001.75,10.75,25.199999809265,0.3250852956960699,24.801855,0.3151354
8010,2005-02-07 12:00:00,1.4,973.25,5.691082532681572,797.25,221.0,844.5,154.2,844.5,769.0,12.875000238419,20.575000762939,0.3045235400219709,20.48519,0.28447637
8011,2005-02-07 13:00:00,1.6,981.0,6.171846614801026,819.75,265.0,807.0,168.0,875.75,783.5,12.200000047684,21.400000095367,0.3032722353891518,21.89855,0.31004563
8012,2005-02-07 14:00:00,1.4,959.75,5.410637002211207,783.75,219.4,842.25,148.5,868.25,643.0,12.025000095367,21.89999961853,0.30687267644558736,24.843958,0.3492588
8013,2005-02-07 15:00:00,1.3,973.0,4.941889432260385,760.5,234.9,862.25,156.4,864.5,681.5,12.174999952316,23.974999904633,0.33921666217776086,24.317167,0.36526075
8014,2005-02-07 16:00:00,1.4,967.75,5.036181443461722,765.25,227.4,843.0,155.6,862.75,692.25,11.999999761581,24.250000476837,0.33925377084890534,25.15784,0.3541985
8015,2005-02-07 17:00:00,1.7,1022.0,6.941043175885108,854.25,284.8,771.0,186.7,941.25,925.75,10.500000238419,27.775000095367,0.3525091289194615,28.598806,0.35229746
8016,2005-02-07 18:00:00,1.9,1066.75,7.522326710746406,879.25,290.6,739.75,193.5,988.75,995.5,8.7499997615814,33.875,0.38324834906907607,34.198284,0.38742685
8017,2005-02-07 19:00:00,2.3,1101.0,8.215281246107265,908.0,294.9,706.75,204.3,1024.75,1094.75,7.8250000476837,37.625,0.4003523543989757,37.87554,0.4002063
8018,2005-02-07 20:00:00,2.0,1081.25,7.658832618007967,885.0,242.6,720.0,174.3,1017.0,1057.5,7.2499998807907,39.375,0.40321887684702734,40.637905,0.41460702
8019,2005-02-07 21:00:00,1.6,988.0,4.510370306993502,738.25,209.4,843.25,154.4,905.5,892.5,7.125,39.575000762939,0.4018959005692776,39.320415,0.39766458
8020,2005-02-07 22:00:00,1.0,932.0,2.6608875776716525,630.25,147.2,979.75,116.9,842.0,681.0,7.0500000715256,39.60000038147,0.4001379045278819,40.941887,0.40591928
8021,2005-02-07 23:00:00,0.9,923.0,2.2503186956887555,602.25,116.7,1028.25,98.0,831.25,598.5,7.1749999523163,39.300000190735,0.4004392534817323,40.13332,0.41347533
8022,2005-02-08 00:00:00,0.9,915.25,2.06292760006336,588.75,105.0,1044.75,89.7,812.75,550.25,6.8999998569489,39.64999961853,0.3966412668113004,39.748554,0.40278172
8023,2005-02-08 01:00:00,0.9,879.25,1.3699182679049202,533.5,84.4,1128.5,73.5,785.25,470.25,7.0,39.77499961853,0.4005640244516256,39.89256,0.40758774
8024,2005-02-08 02:00:00,0.5,852.25,0.8060618421586435,478.75,51.2,1275.25,49.2,760.75,374.5,7.0500000715256,40.47500038147,0.4089793354139717,41.28518,0.41293752
8025,2005-02-08 03:00:00,0.4,843.75,0.5819138197529344,452.5,114.5,1378.0,80.08076923076922,748.0,336.5,6.8999999761581,40.89999961853,0.4091457237540321,40.837406,0.4161295
8026,2005-02-08 04:00:00,0.5,877.75,0.9724494566891972,496.25,54.0,1181.5,53.8,781.5,450.75,6.0,42.89999961853,0.4039753129945236,43.371258,0.41436678
8027,2005-02-08 05:00:00,0.6,910.0,1.2658352378612354,524.25,74.3,1102.25,68.6,801.5,600.25,6.375,42.724999427795,0.41261085801740977,42.523922,0.40939012
8028,2005-02-08 06:00:00,0.6,918.0,1.5793744737026894,551.25,114.2,1062.25,91.6,817.25,712.0,6.0749999284744,43.625000953674,0.4128835227857613,46.065205,0.42722785
8029,2005-02-08 07:00:00,1.0,991.25,3.0078322477218773,652.5,228.3,944.0,146.3,885.0,930.5,5.8750001192093,45.099999427795,0.42112773437978535,47.7434,0.42518836
8030,2005-02-08 08:00:00,2.1,1222.75,10.04340513884873,979.25,455.2,658.25,224.2,1119.75,1331.5,6.0,46.374999046326,0.4366982499171926,46.678932,0.4843943
8031,2005-02-08 09:00:00,2.9,1276.75,15.140161198407567,1153.0,492.9,542.75,252.9,1268.0,1520.0,6.5500000715256,43.72500038147,0.42726124661548187,44.79194,0.4943407
8032,2005-02-08 10:00:00,2.2,1113.5,8.562103762401971,922.0,409.9,688.5,224.6,1021.75,1223.0,8.6500000953674,36.25,0.4074158976517602,36.18799,0.39888942
8033,2005-02-08 11:00:00,1.6,1088.0,6.918207216219388,853.25,276.7,729.25,180.4,995.75,1121.75,10.525000095367,33.39999961853,0.4245915712581809,33.134502,0.4348256
8034,2005-02-08 12:00:00,1.8,1063.75,7.563761174473438,881.0,340.1,727.0,193.6,978.75,1099.0,11.400000095367,27.849999904633,0.37477707818792066,28.12098,0.3790223
8035,2005-02-08 13:00:00,1.5,1046.5,6.9296211856909045,853.75,237.5,752.75,158.3,959.0,903.5,12.675000190735,27.449999809265,0.4010918785780871,27.600916,0.41485044
8036,2005-02-08 14:00:00,2.2,1074.75,8.51218364634849,920.0,323.4,725.75,184.3,992.25,1022.0,13.25,23.349999904633,0.354004194368099,23.064205,0.39109316
8037,2005-02-08 15:00:00,1.6,972.75,5.267605368791322,776.75,285.8,857.5,164.5,843.75,719.25,13.900000095367,20.700000286102,0.3271328281989909,20.913614,0.32184768
8038,2005-02-08 16:00:00,1.5,941.5,4.40159626389495,732.5,270.6,911.5,155.6,800.0,609.0,13.60000038147,19.950000762939,0.30930311109681563,20.391891,0.30455098
8039,2005-02-08 17:00:00,1.8,1192.0204402515722,13.941426351129731,1082.6013027852655,275.9,744.73944294699,172.0,1556.8364779874212,1089.8349056603772,22.704627101151452,37.82488770304987,0.30930311109681563,38.614254,0.46617573
8040,2005-02-08 18:00:00,1.8,1250.7129133154604,16.63915770701342,1165.0120643431635,295.4,692.7520107238606,194.4,1650.8083109919571,1218.7879803395888,21.221112568054572,41.22848521011867,0.30930311109681563,40.020535,0.33093163
8041,2005-02-08 19:00:00,2.3,1281.7151841868822,17.735552081109102,1201.0925426774484,339.5,663.9456424079067,207.7,1693.255840071878,1295.642857142857,19.814959581382396,44.590476186020574,0.30930311109681563,44.645145,0.3852613
8042,2005-02-08 20:00:00,1.9,1242.8610366398573,15.384852055823147,1135.2100089365506,275.2,687.2142537980341,187.2,1628.0232350312779,1267.6890080428955,18.722006252080433,47.70956210220787,0.30930311109681563,48.88295,0.32775036
8043,2005-02-08 21:00:00,1.9,1146.4155495978553,11.08964663340169,997.9731903485255,292.8,763.2591599642539,187.2,1494.132707774799,1137.5860142984807,17.834874888201245,50.14472745762433,0.30930311109681563,50.106472,0.5125612
8044,2005-02-08 22:00:00,1.1,1094.0866845397677,8.978464658992518,921.288873994638,157.3,815.9843610366397,126.7,1429.2263181411977,1051.6470062555854,17.168699727680824,52.03065238177936,0.30930311109681563,52.12945,0.4675059
8045,2005-02-08 23:00:00,0.9,1087.1319444444446,8.412696387789564,899.8552867383512,133.1,826.1637544802867,107.4,1413.3947132616488,1028.15770609319,16.592988332196068,53.9057795841207,0.30930311109681563,50.95362,0.6414443
8046,2005-02-09 00:00:00,0.8,1064.8904569892472,7.686747944144584,869.1937724014336,119.5,848.4648297491038,98.5,1387.259184587814,998.9473566308246,16.105801962332734,55.42224462955231,0.30930311109681563,53.85469,0.5669605
8047,2005-02-09 01:00:00,0.9,1003.6974153297683,5.992677949157018,795.8484848484848,121.5,912.8061497326203,100.4,1329.2640374331552,902.787210338681,15.727941176591765,56.54621207692833,0.30930311109681563,55.55435,0.39720207
8048,2005-02-09 02:00:00,0.7,943.779777777778,4.378676389862961,715.4286666666667,79.9,1001.9031111111113,72.6,1274.4326666666664,802.7113333333335,15.28448888955016,57.81884441714817,0.30930311109681563,58.367252,0.5650546
8049,2005-02-09 03:00:00,0.8,903.9929078014186,3.3794222639438494,658.3945035460993,114.5,1081.045434397163,80.08076923076922,1237.9986702127662,733.1965868794325,14.833133868764126,59.035749152619786,0.30930311109681563,59.562016,0.7893619
8050,2005-02-09 04:00:00,0.758659217877095,884.6255526083113,2.9155374203993922,630.803492484527,87.9,1120.7097701149423,82.5,1221.3662687886824,700.0305039787798,14.433134403736867,60.210521713597494,0.30930311109681563,59.516014,0.6313746
8051,2005-02-09 05:00:00,0.7,891.9661803713528,3.0684921206409768,641.287798408488,109.2,1106.9827586206895,91.7,1231.4871794871794,713.1914235190097,14.185809048368638,60.91306361553417,0.30930311109681563,59.36692,0.50622904
8052,2005-02-09 06:00:00,0.6,952.9669769503548,4.757573315941967,731.1218971631205,119.6,999.2067819148937,100.4,1301.7641843971633,813.9310726950354,13.98492906592349,61.47245129118571,0.30930311109681563,59.73507,0.52119535
8053,2005-02-09 07:00:00,1.0,1113.2954343971633,10.398084591941602,943.9716312056737,233.0,829.688829787234,148.8,1508.8164893617022,1047.943484042553,14.28395390317197,60.385328052314435,0.30930311109681563,60.171955,0.52579993
8054,2005-02-09 08:00:00,1.7,1238.1925975177305,15.894303756056098,1130.3962765957447,393.6,701.3707890070921,230.5,1691.9689716312057,1261.4962322695033,15.20048757538972,57.50921984767237,0.30930311109681563,57.98713,0.33821607
8055,2005-02-09 09:00:00,2.7,1221.4283509700174,14.758763088362075,1104.8860229276897,424.4,706.8725749559082,244.7,1626.6880511463842,1278.0707671957673,16.744246046584454,52.897310402027514,0.30930311109681563,52.647415,0.39385626
8056,2005-02-09 10:00:00,3.3,1174.3001768346596,12.240303381803411,1031.226127320955,446.0,750.4560123784261,203.0,1531.779177718833,1207.376878868258,19.220667544663403,46.06900973661509,0.30930311109681563,47.01789,0.46345976
8057,2005-02-09 11:00:00,2.1,1140.289893617021,11.016940469137813,992.6232269503548,265.7,776.8100620567376,164.7,1479.244459219858,1114.6139184397164,21.06835107072025,41.3136081640602,0.30930311109681563,40.36867,0.35476577
8058,2005-02-09 12:00:00,2.0,1126.0141467727674,10.822796344782743,986.1217948717949,260.7,785.5358090185676,167.9,1466.7847038019454,1044.5753757736518,22.23715739878377,38.4615606213965,0.30930311109681563,37.965584,0.337813
8059,2005-02-09 13:00:00,2.0,1117.9655172413795,10.979116725342807,989.2979664014147,219.9,790.9706012378426,151.0,1466.8735632183907,998.4257294429707,22.785212187351753,37.153558839432,0.30930311109681563,36.909893,0.46442044
8060,2005-02-09 14:00:00,2.3,1094.7515597147951,10.316244785033918,963.2299465240643,241.3,818.1991978609626,152.4,1435.5508021390372,939.5008912655973,22.906751332436016,36.470031160509315,0.30930311109681563,35.93989,0.354727
8061,2005-02-09 15:00:00,2.0,1100.37188057041,10.266850116521137,963.4659090909088,207.7,820.0155971479502,143.6,1434.2281639928697,934.0811051693404,23.300757572293914,35.962722774495404,0.30930311109681563,35.429554,0.44564602
8062,2005-02-09 16:00:00,2.1,1130.794459338695,11.117460747388863,993.8668453976766,214.9,797.3701966041109,147.5,1461.2904378909739,972.8027256478998,23.34727435728818,36.16481240185594,0.30930311109681563,35.498993,0.4539827
8063,2005-02-09 17:00:00,2.3,1192.0204402515722,13.941426351129731,1082.6013027852655,257.4,744.73944294699,176.1,1556.8364779874212,1089.8349056603772,22.704627101151452,37.82488770304987,0.30930311109681563,36.412895,0.54206985
8064,2005-02-09 18:00:00,3.1,1250.7129133154604,16.63915770701342,1165.0120643431635,354.7,692.7520107238606,208.5,1650.8083109919571,1218.7879803395888,21.221112568054572,41.22848521011867,0.30930311109681563,40.80432,0.4002536
8065,2005-02-09 19:00:00,3.9,1281.7151841868822,17.735552081109102,1201.0925426774484,414.8,663.9456424079067,239.8,1693.255840071878,1295.642857142857,19.814959581382396,44.590476186020574,0.30930311109681563,44.412445,0.31837243
8066,2005-02-09 20:00:00,3.8,1242.8610366398573,15.384852055823147,1135.2100089365506,349.4,687.2142537980341,222.5,1628.0232350312779,1267.6890080428955,18.722006252080433,47.70956210220787,0.30930311109681563,46.981205,0.35705763
8067,2005-02-09 21:00:00,2.9,1146.4155495978553,11.08964663340169,997.9731903485255,254.3,763.2591599642539,186.6,1494.132707774799,1137.5860142984807,17.834874888201245,50.14472745762433,0.30930311109681563,48.190018,0.3361214
8068,2005-02-09 22:00:00,2.2,1094.0866845397677,8.978464658992518,921.288873994638,228.2,815.9843610366397,156.7,1429.2263181411977,1051.6470062555854,17.168699727680824,52.03065238177936,0.30930311109681563,52.30282,0.5966363
8069,2005-02-09 23:00:00,1.9,1087.1319444444446,8.412696387789564,899.8552867383512,155.8,826.1637544802867,122.6,1413.3947132616488,1028.15770609319,16.592988332196068,53.9057795841207,0.30930311109681563,53.733166,0.78977317
8070,2005-02-10 00:00:00,2.0,1064.8904569892472,7.686747944144584,869.1937724014336,161.1,848.4648297491038,126.2,1387.259184587814,998.9473566308246,16.105801962332734,55.42224462955231,0.30930311109681563,54.770535,0.77928716
8071,2005-02-10 01:00:00,1.8,1003.6974153297683,5.992677949157018,795.8484848484848,122.9,912.8061497326203,106.2,1329.2640374331552,902.787210338681,15.727941176591765,56.54621207692833,0.30930311109681563,55.206802,0.52093035
8072,2005-02-10 02:00:00,1.6,943.779777777778,4.378676389862961,715.4286666666667,107.8,1001.9031111111113,94.6,1274.4326666666664,802.7113333333335,15.28448888955016,57.81884441714817,0.30930311109681563,51.806988,0.36557448
