,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
7456,2.7,1135.75,10.632392251862324,1001.0,496.7,653.0,155.4,1216.25,1192.0,4.549999833107,76.550001144409,0.6534033072171616,68.912056,0.6231687,2005-01-15 10:00:00
7457,2.4,1128.0,9.976623939037177,976.75,448.1,672.75,152.8,1198.5,1202.25,5.6000000238419,72.299999237061,0.6626916854946394,67.577255,0.62284106,2005-01-15 11:00:00
7458,2.7,1196.25,11.58161276263785,1035.0,495.5,633.25,177.3,1258.75,1337.75,7.5250000953674,64.425001144409,0.6719611664762872,60.70422,0.6226466,2005-01-15 12:00:00
7459,3.1,1266.5,15.556828839674514,1166.0,534.6,567.0,179.0,1381.75,1504.5,8.8500002622604,60.775000572205,0.6921416363312959,58.294353,0.6422656,2005-01-15 13:00:00
7460,4.4,1354.75,18.148650134000402,1243.75,643.7,536.0,211.5,1453.75,1714.5,10.600000143051,55.25,0.7058010096166148,47.060326,0.6513151,2005-01-15 14:00:00
7461,3.2,1193.75,12.330711570529866,1061.0,458.8,621.5,182.2,1257.0,1472.75,12.300000190735,46.25,0.6596759319960162,40.97647,0.58926666,2005-01-15 15:00:00
7462,2.9,1188.0,11.418655250761152,1029.25,408.7,634.75,168.1,1242.5,1433.0,12.249999761581,47.02499961853,0.6685716020867397,42.461567,0.64092535,2005-01-15 16:00:00
7463,3.0,1278.5,15.164068552106674,1153.75,514.8,573.0,178.9,1391.0,1544.0,10.5,55.10000038147,0.6993070303863259,56.67529,0.68766904,2005-01-15 17:00:00
7464,3.7,1360.75,17.43186231729554,1222.75,640.1,525.25,182.2,1454.25,1647.75,8.7249999046326,66.324999809265,0.7491360244995421,60.795452,0.711862,2005-01-15 18:00:00
7465,5.2,1474.25,20.81746308831208,1319.0,816.4,496.25,194.0,1523.5,1784.25,7.9250001907349,69.89999961853,0.7487399123953763,62.22607,0.69230247,2005-01-15 19:00:00
7466,3.3,1235.25,12.823867281040247,1077.75,504.7,615.5,165.9,1264.75,1518.5,7.6000000238419,65.275000572205,0.6842383262618774,56.92196,0.59537053,2005-01-15 20:00:00
7467,3.6,1288.75,14.736200052099626,1140.25,560.3,590.25,168.3,1316.5,1532.0,6.5499999523163,67.625001907349,0.6608014210180702,57.968445,0.60138226,2005-01-15 21:00:00
7468,2.3,1123.75,8.270607965023949,910.25,388.8,716.5,147.8,1112.25,1339.5,5.924999833107,66.449998855591,0.6225822922159421,61.765263,0.5468157,2005-01-15 22:00:00
7469,3.0,1230.75,11.067802428479904,1016.75,491.6,654.5,150.8,1206.5,1413.5,5.1749999523163,69.97500038147,0.623192349121802,65.38833,0.6017007,2005-01-15 23:00:00
7470,3.8,1289.0,13.613242731779579,1104.0,530.5,622.75,165.1,1256.5,1499.0,5.1500000953674,67.799999237061,0.6027993356664255,60.95131,0.55501616,2005-01-16 00:00:00
7471,3.2,1165.5,9.803882650947754,970.25,487.4,704.5,164.8,1136.0,1306.0,4.8999999761581,67.074998855591,0.5863205907085072,60.600018,0.5116037,2005-01-16 01:00:00
7472,2.1,1061.5,7.623121501642551,883.5,292.7,748.25,128.1,1062.0,1171.75,5.125,65.474999427795,0.5811420654796566,60.28166,0.49211213,2005-01-16 02:00:00
7473,1.7,1027.5,6.025873720736165,813.0,292.7,794.25,128.1,1018.5,1075.75,3.9749999046326,69.525001525879,0.5706055561238091,64.45102,0.5064657,2005-01-16 03:00:00
7474,1.7,1002.75,5.892044005394133,806.75,218.8,818.5,115.0,1020.75,1005.25,3.6999999880791,68.89999961853,0.5549310994919058,65.67064,0.5009854,2005-01-16 04:00:00
7475,1.4,929.25,4.18285001004356,720.75,198.1,923.25,120.1,955.5,912.5,4.5250000953674,62.699998855591,0.5342742172405295,60.16547,0.45923984,2005-01-16 05:00:00
7476,1.2,951.0,4.477145352169449,736.5,165.9,909.75,105.7,976.75,922.25,4.7000000476837,62.25,0.5367961565262325,61.644096,0.48356554,2005-01-16 06:00:00
7477,1.4,1010.75,5.400366310442631,783.25,254.9,835.25,117.9,1012.75,1026.0,3.8999999761581,67.14999961853,0.5482934157793121,65.65722,0.52197665,2005-01-16 07:00:00
7478,1.4,938.5,4.750728721412927,750.75,311.8,898.25,156.2,984.0,951.75,5.6999999284744,54.549999237061,0.5033872455454065,54.75479,0.50154597,2005-01-16 08:00:00
7479,1.7,946.25,6.324796413352322,826.75,235.9,875.5,130.4,1036.75,914.5,6.0999999046326,50.300000190735,0.47686049814049725,54.63643,0.49259833,2005-01-16 09:00:00
7480,1.0,840.75,2.5816785814911887,625.0,171.5,1054.0,112.2,846.25,687.0,9.0249999761581,39.52499961853,0.45536298495290223,38.97579,0.42998278,2005-01-16 10:00:00
7481,1.0,850.0,2.634371220535116,628.5,138.2,1075.5,96.4,846.5,596.75,10.650000095367,34.375000953674,0.44056379993249123,33.891144,0.41503635,2005-01-16 11:00:00
7482,0.8,831.0,2.2397262256059056,601.5,121.0,1123.25,89.4,824.0,526.75,11.100000143051,33.350000858307,0.4401334753783777,31.930113,0.40092278,2005-01-16 12:00:00
7483,1.0,865.5,2.991851350574233,651.5,143.3,1059.5,98.2,856.5,572.75,11.924999952316,30.775000095367,0.4284565091405905,31.305702,0.41327256,2005-01-16 13:00:00
7484,0.8,818.75,1.892364265362843,576.0,114.4,1142.0,84.9,809.0,492.25,11.424999952316,31.974999904633,0.43098534685037965,32.191658,0.41562644,2005-01-16 14:00:00
7485,0.7,832.5,1.9952925599534803,583.75,106.7,1143.75,80.0,820.5,463.25,11.25,32.52499961853,0.4334487113548539,33.597332,0.41350135,2005-01-16 15:00:00
7486,1.1,877.25,2.837944850489492,641.75,175.7,1037.0,112.2,858.5,564.5,11.024999856949,32.97500038147,0.4330676491510166,34.950893,0.44204026,2005-01-16 16:00:00
7487,1.1,892.25,3.2560198724812985,667.75,180.3,1016.5,121.2,872.0,631.5,10.274999856949,35.0,0.4377248485453192,35.698303,0.4191723,2005-01-16 17:00:00
7488,1.2,898.75,3.3517690595025225,673.5,212.0,1001.5,132.3,892.5,691.25,8.4499998092651,40.949999809265,0.4541880047618779,42.41099,0.43549785,2005-01-16 18:00:00
7489,2.0,1007.75,7.084494010841125,860.5,330.7,839.25,159.5,977.25,942.75,8.2999999523163,38.500000953674,0.4227912486789948,37.417362,0.37850496,2005-01-16 19:00:00
7490,2.2,1012.5,7.375139467546298,873.0,368.7,820.25,166.6,984.0,985.25,8.075000166893,37.900000572205,0.41003512982238727,37.670967,0.35813364,2005-01-16 20:00:00
7491,1.5,911.5,4.345294539851805,729.5,273.7,959.25,156.7,893.25,821.25,7.6750001907349,38.97500038147,0.41059746076312725,39.30265,0.39027727,2005-01-16 21:00:00
7492,1.2,907.25,3.8881989834382815,704.5,198.5,995.0,130.4,880.25,766.5,7.0499999523163,41.499999046326,0.4193364233315765,42.113342,0.39277264,2005-01-16 22:00:00
7493,1.5,953.25,5.151339345473077,771.0,248.2,904.5,144.9,935.75,895.0,6.6000000238419,42.625,0.4179126296201605,44.03433,0.4084364,2005-01-16 23:00:00
7494,1.4,915.75,3.8215089851427604,700.75,197.2,954.25,132.7,899.0,791.0,6.4249999523163,44.175000190735,0.428049895970696,46.119698,0.42272255,2005-01-17 00:00:00
7495,1.2,894.0,3.49973785390122,682.25,147.2,991.25,109.8,881.25,769.75,6.0499999523163,46.02499961853,0.4348650503763468,46.18562,0.39359605,2005-01-17 01:00:00
7496,1.0,894.75,2.9362043355061673,648.0,135.4,1000.5,100.3,875.25,839.25,4.3999999165535,53.074999809265,0.4484225321495289,52.564247,0.39522803,2005-01-17 02:00:00
7497,0.6,845.0,1.3699182679049202,533.5,135.4,1167.5,100.3,832.75,720.75,3.9750000238419,54.27499961853,0.4454457520850739,54.82465,0.42591056,2005-01-17 03:00:00
7498,0.7,836.75,1.128159126760939,511.5,94.5,1228.0,78.9,835.5,720.0,3.6749999523163,55.824999809265,0.44885345548724365,57.742252,0.4438087,2005-01-17 04:00:00
7499,0.5,794.5,1.0477964086026725,503.75,94.1,1258.0,78.6,840.0,682.25,2.625,58.625,0.43851937121184603,61.19253,0.4436902,2005-01-17 05:00:00
7500,0.7,874.25,1.591551252581906,552.25,120.6,1162.25,89.9,856.75,722.5,3.2249999940395,55.97500038147,0.43637001620744187,58.675926,0.4415335,2005-01-17 06:00:00
7501,1.0,920.33333333333,3.238112747070486,666.66666666667,130.6,1005.3333333333,94.9,915.66666666667,812.66666666667,3.5666666825612,55.366667429606,0.4418742251533778,59.900867,0.42482528,2005-01-17 07:00:00
7502,3.0,1257.25,15.888749669624614,1176.25,552.2,611.75,169.2,1357.25,1364.5,1.7749999761581,63.299999237061,0.44641557501446005,64.638794,0.499523,2005-01-17 08:00:00
7503,4.1,1222.25,17.99401672262385,1239.25,614.1,573.75,199.1,1345.75,1471.5,2.3749999701977,60.199998855591,0.4425864576417907,51.945274,0.40001982,2005-01-17 09:00:00
7504,3.1,1195.75,14.688981660327341,1138.75,530.1,616.75,185.5,1270.5,1496.75,4.6250000596046,52.125,0.4471978992438709,53.1275,0.4656361,2005-01-17 10:00:00
7505,3.8,1214.0,15.13219565446863,1152.75,720.7,612.0,208.4,1243.75,1625.5,8.1750000715256,40.52499961853,0.4413546038449154,39.864292,0.4297341,2005-01-17 11:00:00
7506,2.7,1148.75,13.378099027683405,1096.25,473.9,638.5,177.6,1219.25,1475.75,10.450000047684,34.72500038147,0.43927951894239475,37.6104,0.44367546,2005-01-17 12:00:00
7507,3.1,1166.25,14.539883225021015,1134.0,514.3,602.5,176.4,1226.75,1530.75,11.075000047684,33.275000572205,0.438430617007759,33.359447,0.41134736,2005-01-17 13:00:00
7508,3.1,1170.0,14.665396695794612,1138.0,504.1,610.5,176.8,1232.75,1503.25,11.075000047684,32.574999332428,0.4292074173027532,33.425323,0.4157171,2005-01-17 14:00:00
7509,3.2,1176.25,16.96922309377972,1209.0,507.6,587.75,181.6,1264.0,1487.75,12.425000190735,28.349999904633,0.40763290255028545,27.416655,0.3721272,2005-01-17 15:00:00
7510,3.3,1146.5,15.283846444717812,1157.5,528.6,614.5,181.5,1200.25,1435.0,12.924999952316,24.450000286102,0.36303920053003613,25.074707,0.35059828,2005-01-17 16:00:00
7511,4.0,1294.0,21.20220806763348,1329.5,676.4,535.0,193.1,1363.0,1725.0,11.425000190735,28.675000190735,0.38650524256674207,30.021822,0.4001006,2005-01-17 17:00:00
7512,8.6,1682.5,42.95668390925849,1831.25,1216.0,374.0,272.3,1964.0,2331.25,9.1750001907349,39.299999237061,0.45727004423336465,44.871635,0.55548584,2005-01-17 18:00:00
7513,8.7,1614.5,37.2164971624285,1712.25,1229.6,384.0,225.3,1811.0,2311.75,7.8000000715256,48.14999961853,0.5114931988691181,48.10394,0.5524705,2005-01-17 19:00:00
7514,3.6,1256.25,16.702495983514385,1201.0,581.9,562.5,180.7,1250.5,1699.25,7.2000000476837,50.64999961853,0.5169506304540943,41.84996,0.41856453,2005-01-17 20:00:00
7515,3.0,1204.75,13.431043277829003,1098.0,460.1,610.0,171.9,1169.5,1586.5,5.9750000238419,53.27499961853,0.5008287014278152,46.658092,0.41843736,2005-01-17 21:00:00
7516,1.9,1086.5,8.66231706770454,926.0,339.9,715.25,152.7,1053.0,1389.5,5.25,54.974999427795,0.49209849787661164,51.65013,0.43322998,2005-01-17 22:00:00
7517,1.9,1091.5,7.4221044525949695,875.0,298.2,751.25,143.2,1009.75,1346.75,4.1749999523163,58.074999809265,0.4831918271327884,55.05456,0.43759733,2005-01-17 23:00:00
7518,1.6,1038.5,6.7253988028298295,844.75,300.4,775.0,142.3,993.25,1268.25,3.4250000715256,60.85000038147,0.4809379188113628,57.52659,0.4304445,2005-01-18 00:00:00
7519,1.4,1001.0,4.976540188187734,762.25,223.2,850.0,131.1,948.0,1155.0,3.0499999523163,60.22500038147,0.46388340063414074,58.14573,0.41981775,2005-01-18 01:00:00
7520,1.0,925.0,3.410629499321059,677.0,151.3,957.5,105.1,900.5,1023.5,3.1999999880791,58.824999809265,0.4578004009427454,58.03636,0.4143448,2005-01-18 02:00:00
7521,0.7,880.25,2.400843067625029,612.75,151.3,1015.75,105.1,878.25,968.0,3.2750000357628,57.72500038147,0.4515620761783466,58.85394,0.42159083,2005-01-18 03:00:00
7522,0.7,873.0,2.1074048532660337,592.0,108.2,1075.5,83.2,868.5,914.5,4.5000000596046,53.75,0.45723089439462666,55.298306,0.45188627,2005-01-18 04:00:00
7523,0.8,879.5,2.4776583598193884,618.0,124.5,1023.0,87.0,893.0,928.25,3.0749999880791,59.674999237061,0.46043869848723784,61.105396,0.4436185,2005-01-18 05:00:00
7524,0.9,949.5,3.45293985090343,679.5,181.4,935.75,105.5,914.0,1028.0,4.1500000953674,57.099999427795,0.474269305151933,57.14159,0.44284615,2005-01-18 06:00:00
7525,1.5,1038.75,6.946757178144978,854.5,340.7,782.75,140.0,1024.5,1210.0,3.3749999403954,58.5,0.4607795512037376,60.78976,0.45739314,2005-01-18 07:00:00
7526,3.1,1284.0,16.810636577549868,1204.25,552.0,599.0,167.3,1337.0,1531.0,3.8500000238419,57.274998664856,0.4660646006614137,55.44255,0.49271467,2005-01-18 08:00:00
7527,5.1,1350.0,20.291095282634668,1304.5,838.6,509.25,174.5,1382.5,1744.75,4.2999999523163,56.824999809265,0.4768426202294956,54.113094,0.44442436,2005-01-18 09:00:00
7528,5.8,1476.0,24.96634385269646,1428.25,1048.8,476.5,235.0,1535.75,1973.75,5.5749999284744,52.900000572205,0.4840553401526926,50.650867,0.48464355,2005-01-18 10:00:00
7529,3.8,1341.75,17.170449557999405,1215.0,796.0,541.75,196.0,1331.75,1805.75,5.4750000238419,54.85000038147,0.4985160094494616,51.395912,0.5234914,2005-01-18 11:00:00
7530,4.4,1487.75,21.44188734627165,1336.0,999.4,479.25,211.4,1483.25,1984.75,5.1000000238419,64.300000190735,0.5697461352836495,57.407974,0.5924116,2005-01-18 12:00:00
7531,4.9,1557.0,25.1045452982116,1431.75,1021.6,445.0,234.3,1604.5,2068.0,5.4750000238419,66.125,0.6009912651884324,60.430912,0.59822375,2005-01-18 13:00:00
7532,5.2,1609.75,27.95719537007178,1502.25,1023.2,420.0,239.9,1697.0,2086.75,5.549999833107,69.299999237061,0.6330507781533052,64.67522,0.60377395,2005-01-18 14:00:00
7533,4.6,1583.25,26.101137780573545,1456.75,1064.9,431.25,242.5,1639.75,1994.0,5.0499999523163,75.500001907349,0.666721076587662,69.17366,0.629853,2005-01-18 15:00:00
7534,4.8,1620.0,24.651677100078597,1420.25,1097.8,435.75,223.9,1597.75,1970.5,5.2000000476837,76.175001144409,0.6795597922319013,71.10384,0.6586713,2005-01-18 16:00:00
7535,4.9,1604.75,24.47542529281448,1415.75,1099.4,435.75,239.5,1614.25,1941.0,5.2999999523163,77.424999237061,0.6954070467365892,72.895546,0.6785995,2005-01-18 17:00:00
7536,4.9,1604.0,27.69902610328447,1496.0,939.3,410.0,214.7,1732.75,1968.5,5.0249999761581,79.64999961853,0.7021763645901462,72.021904,0.63235843,2005-01-18 18:00:00
7537,5.5,1581.5,26.030838376143286,1455.0,875.3,423.25,216.3,1725.25,1813.25,5.0999999046326,82.97500038147,0.7352206107310116,76.66051,0.67042434,2005-01-18 19:00:00
7538,4.2,1522.75,21.664148451924888,1342.0,745.2,465.5,183.9,1587.75,1676.5,6.3999999761581,82.924999237061,0.8021835517172857,74.01821,0.70149976,2005-01-18 20:00:00
7539,1.5,1171.5,6.031253547102022,813.25,338.5,774.0,152.2,1233.25,1118.0,10.250000238419,73.97500038147,0.9236517998404478,74.09223,0.8993262,2005-01-18 21:00:00
7540,0.1,1021.0,3.2975045724737595,670.25,135.1,932.25,104.0,1186.5,828.0,11.274999856949,71.75,0.9577390483406104,76.47568,1.0261364,2005-01-18 22:00:00
7541,0.2,1125.25,4.882728460742918,757.5,167.4,819.75,104.3,1241.0,867.25,9.7999999523163,81.85000038147,0.9922999964988838,80.81829,0.98324025,2005-01-18 23:00:00
7542,0.9,1196.5,6.624265714580932,840.25,231.9,711.5,124.1,1298.25,974.0,9.5249998569489,83.75,0.9971659471272887,81.42224,0.94805354,2005-01-19 00:00:00
7543,1.0,1173.5,6.652292699030296,841.5,272.9,723.25,126.9,1285.75,974.75,9.9000000953674,80.999998092651,0.9884553495871996,78.92938,0.9615704,2005-01-19 01:00:00
7544,0.4,1105.5,4.4157199544098225,733.25,165.3,822.25,108.5,1207.5,901.5,9.875,79.825000762939,0.9725215421545655,78.584404,0.9478862,2005-01-19 02:00:00
7545,0.4,872.5,1.54910715939132,548.75,165.3,1105.5,108.5,1007.5,791.0,6.9249999523163,76.449998855591,0.7660535876924687,75.82251,0.7360552,2005-01-19 03:00:00
7546,0.4,828.0,1.0657213322405765,505.5,74.6,1221.5,72.7,944.75,673.0,4.8499999046326,75.650001525879,0.6590344238974636,75.15794,0.5965278,2005-01-19 04:00:00
7547,0.4,829.5,0.9259746755846645,491.5,53.3,1263.0,52.0,948.0,577.5,4.7250000238419,78.949998855591,0.6819628048708624,78.65536,0.65120333,2005-01-19 05:00:00
7548,0.4,840.0,1.1626105288193087,514.75,71.6,1234.75,57.0,940.5,563.0,5.0499999523163,75.049999237061,0.6627472188761097,74.69047,0.63145536,2005-01-19 06:00:00
7549,0.1,909.25,2.5368752045930543,622.0,130.3,1045.75,88.6,991.5,729.75,5.5750000476837,69.52499961853,0.6361804772521368,73.19633,0.60571426,2005-01-19 07:00:00
7550,0.7,1098.0,7.5578360251108405,880.75,265.4,760.0,127.9,1202.75,973.75,6.9500000476837,64.875001907349,0.6511572494586195,75.43434,0.72856283,2005-01-19 08:00:00
7551,1.2,1036.0,7.258283586063776,868.0,314.4,732.0,152.0,1158.25,958.0,7.1250001192093,65.424999237061,0.6644103269935672,67.1505,0.6550993,2005-01-19 09:00:00
7552,0.2,911.75,3.659115432891102,691.5,193.5,922.75,127.8,1020.0,712.5,6.4499999284744,67.350001335144,0.6537096154992078,65.8083,0.63745433,2005-01-19 10:00:00
7553,0.2,872.5,2.470298210529167,617.5,180.4,1036.0,123.5,993.5,616.5,5.3249999284744,75.85000038147,0.6824153738922226,75.31046,0.65444326,2005-01-19 11:00:00
7554,0.2,889.25,2.718089095832183,634.0,180.8,1008.5,116.9,1017.75,591.0,6.3249999284744,72.97500038147,0.702381263462927,73.82695,0.68174654,2005-01-19 12:00:00
7555,0.3,965.0,4.581918958781177,742.0,193.1,888.5,109.6,1099.25,661.0,8.5500000715256,63.349999427795,0.7072997390871884,64.8408,0.72075635,2005-01-19 13:00:00
7556,0.6,1009.25,6.736676120001603,845.25,262.8,771.25,128.1,1132.0,856.25,10.0,54.974999427795,0.6752786284902859,53.93626,0.6882745,2005-01-19 14:00:00
7557,0.2,918.0,4.33594097421864,729.0,176.2,904.0,113.9,1013.75,639.25,9.3999998569489,53.625,0.6332577022331967,47.81169,0.5582796,2005-01-19 15:00:00
7558,0.2,920.25,4.326596003001521,728.5,168.3,891.25,109.8,1012.5,646.75,9.1749999523163,55.025000572205,0.6402362478069028,48.12166,0.5622383,2005-01-19 16:00:00
7559,0.7,922.75,4.068437354625373,714.5,169.5,915.0,112.4,1014.75,646.25,8.7499997615814,55.050001144409,0.622813935198391,52.51537,0.58445495,2005-01-19 17:00:00
7560,1.8,1020.5,7.60529263256302,882.75,234.1,765.75,129.6,1139.25,846.25,8.8749997615814,54.35000038147,0.6199925528647746,55.56405,0.6159138,2005-01-19 18:00:00
7561,2.2,997.5,7.0269635668209025,858.0,255.8,770.0,134.7,1108.75,857.0,8.5750000476837,53.575000762939,0.5991527106074647,55.856644,0.6131836,2005-01-19 19:00:00
7562,2.3,1060.75,9.593046413094703,962.25,257.3,720.75,140.6,1167.25,942.0,9.0249998569489,50.425000190735,0.5809406361588382,49.19015,0.5501044,2005-01-19 20:00:00
7563,2.6,1016.25,7.820412173392475,891.75,316.6,758.0,140.6,1109.25,944.75,9.2249999046326,49.75,0.58076939634349,48.863037,0.5702397,2005-01-19 21:00:00
7564,1.1,859.33333333333,2.370647046109821,610.66666666667,134.5,1053.0,95.2,918.0,561.66666666667,8.7999998728434,52.133332570394,0.5917676697000855,49.34557,0.5326405,2005-01-19 22:00:00
7565,1.2,945.0,3.923967933836034,706.5,159.4,962.5,97.0,1004.75,657.0,8.7999997138977,50.925000190735,0.5780518315269113,54.669395,0.59143424,2005-01-19 23:00:00
7566,1.8,936.75,4.077540556909493,715.0,186.2,895.75,111.9,994.75,722.5,8.6749999523163,51.125,0.575547574512407,52.070595,0.57251835,2005-01-20 00:00:00
7567,1.1,875.5,2.4813419346402656,618.25,102.0,1032.25,74.1,948.25,555.0,8.5999999046326,51.52499961853,0.5771805248174997,56.240578,0.5876357,2005-01-20 01:00:00
7568,0.9,830.5,1.324479273489887,529.5,74.9,1168.5,61.8,892.75,471.5,8.4749999046326,51.89999961853,0.5765912994642198,55.891346,0.55334127,2005-01-20 02:00:00
7569,0.7,828.25,1.1519630546144375,513.75,74.9,1204.75,61.8,880.0,434.25,8.075000166893,53.075000762939,0.5742114643690851,57.287457,0.54027414,2005-01-20 03:00:00
7570,0.6,809.5,0.7235402315155566,469.5,41.0,1314.5,39.5,862.75,412.25,7.7999999523163,54.175000190735,0.5754962439470687,57.028873,0.54953337,2005-01-20 04:00:00
7571,0.6,821.75,0.9429840465020838,493.25,50.0,1278.25,44.9,876.0,453.25,7.1250001192093,56.025000572205,0.5689505446552247,59.09927,0.54753184,2005-01-20 05:00:00
7572,0.9,898.25,2.904606217271302,646.0,189.1,1013.0,92.9,953.75,702.0,6.9500000476837,57.625,0.5783882142098614,56.953827,0.56313396,2005-01-20 06:00:00
7573,1.0,908.75,2.7411147981917328,635.5,181.9,992.25,104.4,946.5,719.75,7.4500000476837,55.25,0.5733899626851473,54.416798,0.55566436,2005-01-20 07:00:00
7574,3.4,1255.75,14.422632313865634,1130.25,636.4,616.25,161.5,1315.5,1310.5,6.9749999046326,56.299999237061,0.5660353797303515,59.53366,0.65061146,2005-01-20 08:00:00
7575,4.2,1297.75,17.229331023414908,1216.75,703.9,551.5,168.7,1408.5,1444.25,7.6000000238419,53.474999427795,0.5605460556810731,60.318054,0.6630692,2005-01-20 09:00:00
7576,4.4,1325.75,17.440323012500485,1223.0,853.9,546.5,189.5,1381.0,1612.5,8.3250002861023,50.52499961853,0.5557651569948248,51.39536,0.60153115,2005-01-20 10:00:00
7577,2.9,1139.25,11.475224454288908,1031.25,651.6,648.75,169.8,1181.0,1388.25,12.400000095367,37.125,0.5329462624187469,36.6207,0.5348184,2005-01-20 11:00:00
7578,2.6,1135.0,11.932059899493012,1047.25,528.8,641.25,150.8,1174.5,1379.0,13.949999809265,32.27499961853,0.5116862268213764,32.136154,0.48902148,2005-01-20 12:00:00
7579,2.6,1117.0,12.609399984135923,1070.5,438.2,638.0,149.8,1178.0,1288.75,14.400000095367,28.949999809265,0.47229984184403906,27.640762,0.43713665,2005-01-20 13:00:00
7580,3.0,1093.5,14.336905671238044,1127.5,438.2,625.75,153.8,1191.0,1279.75,14.800000190735,25.449999809265,0.4258678202354781,24.63921,0.38953254,2005-01-20 14:00:00
7581,2.3,981.75,10.332725294089727,990.0,378.0,744.75,139.5,1018.0,1058.75,15.050000190735,20.800000190735,0.3536070937103884,19.192461,0.31538585,2005-01-20 15:00:00
7582,3.0,1107.25,14.547714339820427,1134.25,481.8,638.5,166.5,1172.25,1299.0,15.350000143051,23.525000095367,0.40758316987022775,21.503532,0.35192856,2005-01-20 16:00:00
7583,4.5,1289.5,21.906033133596225,1348.5,709.2,533.5,204.2,1386.25,1638.0,13.699999809265,28.074999809265,0.43806025847804836,25.363438,0.38435867,2005-01-20 17:00:00
7584,6.0,1444.75,28.539195322468842,1516.25,795.9,455.0,210.1,1593.75,1945.75,11.474999904633,37.474999427795,0.5067590145574322,32.522655,0.47688347,2005-01-20 18:00:00
7585,4.3,1356.5,21.220604145955985,1330.0,605.0,511.25,181.7,1414.0,1798.0,10.400000095367,42.324999809265,0.5336758665440203,37.756298,0.48264876,2005-01-20 19:00:00
7586,3.4,1248.25,15.970158798259341,1178.75,472.1,577.25,164.9,1258.75,1608.5,9.9499998092651,43.950000762939,0.5380889098341902,37.82599,0.44321126,2005-01-20 20:00:00
7587,2.8,1220.25,13.039874732903334,1085.0,410.6,617.75,150.4,1204.5,1531.25,8.7250001430511,48.324999809265,0.5458273488979235,45.41363,0.5013436,2005-01-20 21:00:00
7588,2.1,1137.25,6.986811305001475,856.25,264.3,757.75,132.1,1031.75,1338.0,8.1250001192093,49.900000572205,0.5416566168566469,46.12015,0.49597514,2005-01-20 22:00:00
7589,1.7,1102.0,6.363283049313557,828.5,217.4,773.0,120.2,1015.0,1273.75,7.2750000953674,52.824999809265,0.5418573147144639,49.429005,0.4846778,2005-01-20 23:00:00
7590,1.8,1081.75,5.770054202900989,801.0,210.7,780.25,118.6,1034.75,1199.5,8.0249998569489,52.150000572205,0.5623335459135245,52.465557,0.5393364,2005-01-21 00:00:00
7591,1.6,1053.25,5.638692720437387,794.75,179.2,786.25,110.0,1038.5,1142.75,6.8000000715256,56.449999809265,0.5609311235019951,58.60261,0.5363986,2005-01-21 01:00:00
7592,1.4,1002.5,4.538932154052378,739.75,134.5,846.5,94.3,992.0,1048.0,6.6750000715256,57.375,0.5653650570575368,57.792553,0.51813114,2005-01-21 02:00:00
7593,1.3,1018.75,4.625078391332139,744.25,134.5,836.0,94.3,1000.0,1048.5,5.8999999761581,62.074999809265,0.58061244373918,61.117683,0.5279028,2005-01-21 03:00:00
7594,1.3,1070.75,5.9240462377653875,808.25,221.2,756.5,101.1,1046.0,1171.5,5.375,65.875,0.5946810857887884,64.10838,0.5831816,2005-01-21 04:00:00
7595,1.3,1117.75,6.641075851641665,841.0,284.3,702.0,116.7,1056.0,1367.75,5.5,66.5,0.6054224677833171,61.691742,0.551117,2005-01-21 05:00:00
7596,1.6,1205.75,9.209452844252331,947.5,357.0,627.5,120.8,1129.25,1540.25,5.9499999284744,65.825002670288,0.6177670225646527,63.03785,0.5632716,2005-01-21 06:00:00
7597,2.4,1256.25,12.170580769346868,1055.5,468.9,582.0,138.0,1229.75,1575.0,6.4250000715256,63.89999961853,0.6191825306218389,60.85529,0.5853397,2005-01-21 07:00:00
7598,4.5,1500.5,22.581832726369708,1366.5,765.6,464.5,174.2,1557.5,1855.75,7.1999999284744,62.224999427795,0.6350888977344479,60.728672,0.6482822,2005-01-21 08:00:00
7599,5.7,1578.0,28.968540013948093,1526.5,874.6,418.75,178.7,1761.0,2086.0,7.8750002384186,60.0,0.6405622713551826,60.149826,0.68844,2005-01-21 09:00:00
7600,4.3,1427.25,19.405953728009944,1279.75,800.3,500.0,175.0,1480.75,1947.5,8.25,58.5,0.6402966892632203,57.405014,0.6883007,2005-01-21 10:00:00
7601,4.2,1440.0,20.535413587329092,1311.25,814.7,481.75,183.3,1476.25,2022.0,9.3499999046326,54.5,0.6414768902361733,52.73783,0.6340369,2005-01-21 11:00:00
7602,4.5,1522.25,22.52518195727736,1365.0,840.6,464.25,188.5,1526.0,2103.75,10.200000047684,53.10000038147,0.6608421293415814,50.947952,0.6443436,2005-01-21 12:00:00
7603,5.0,1516.5,23.959596440765825,1402.5,827.1,451.0,197.8,1578.5,2194.75,11.099999904633,51.449998855591,0.6790064728881499,47.763187,0.6619944,2005-01-21 13:00:00
7604,2.9,1300.0,13.87314800904557,1112.5,402.1,573.0,141.5,1291.0,1845.0,12.824999809265,46.900000572205,0.6919260896640216,43.67305,0.65184605,2005-01-21 14:00:00
